"customer_id","last_purchase_date","frequency","monetary_value"
16477,"2010-12-03","5","1825.56"
16481,"2010-02-18","3","428.23"
16485,"2010-10-03","6","1774.03"
16486,"2010-06-20","1","134.36"
16487,"2010-05-11","2","209.40"
16489,"2010-11-24","2","303.70"
16490,"2010-10-05","2","179.16"
16491,"2010-11-04","2","792.81"
16492,"2010-06-17","1","385.56"
16493,"2010-09-21","3","780.46"
16496,"2010-10-04","3","731.25"
16497,"2010-10-22","17","3729.59"
16499,"2010-12-09","9","2172.64"
16500,"2010-11-30","4","435.10"
16501,"2010-11-21","1","1237.23"
16502,"2010-03-29","2","266.50"
16503,"2010-11-11","8","2176.46"
16507,"2010-05-16","1","152.76"
16508,"2010-03-19","1","248.80"
16510,"2010-12-02","6","1851.90"
16511,"2010-11-07","3","868.76"
16512,"2009-12-11","1","-33.90"
16514,"2010-03-19","1","-134.86"
16515,"2010-11-25","5","1589.17"
16518,"2010-10-14","3","457.35"
16519,"2010-12-09","3","341.18"
16520,"2010-12-09","5","1429.30"
16521,"2010-10-20","3","1148.01"
16522,"2010-09-30","2","433.36"
16523,"2010-11-15","11","2464.87"
16524,"2010-09-19","2","308.14"
16525,"2010-12-08","26","11455.17"
16526,"2010-05-04","1","426.85"
16527,"2010-10-11","1","1044.38"
16529,"2010-08-19","3","1556.75"
16530,"2010-02-09","1","48.35"
16531,"2010-11-23","5","1018.99"
16532,"2010-10-04","2","2007.84"
16534,"2010-03-07","1","635.90"
16535,"2010-11-19","2","407.84"
16537,"2010-03-08","1","23.35"
16538,"2010-06-16","3","399.62"
16539,"2010-12-01","7","2343.20"
16540,"2010-10-21","1","226.70"
16541,"2009-12-04","2","419.78"
16542,"2010-11-03","1","137.70"
16543,"2010-05-05","2","277.81"
16544,"2010-07-08","6","110.30"
16545,"2010-11-29","1","350.52"
16546,"2010-12-02","6","3933.29"
16547,"2010-06-11","1","111.71"
16548,"2010-04-19","1","30.15"
16549,"2010-11-07","27","9005.00"
16550,"2010-12-06","22","6903.07"
16551,"2010-10-12","4","1315.00"
16552,"2010-12-01","1","95.29"
16553,"2010-12-08","23","10891.30"
16554,"2010-11-24","11","1765.62"
16555,"2010-07-26","8","0.00"
16556,"2010-11-29","17","4296.44"
16558,"2010-12-08","24","5461.92"
16559,"2010-11-07","1","185.20"
16560,"2010-11-07","7","2194.22"
16562,"2010-08-20","1","223.86"
16563,"2010-11-04","6","3334.82"
16564,"2010-05-19","1","87.80"
16565,"2010-10-29","4","526.75"
16568,"2010-10-08","2","1020.90"
16569,"2010-03-18","4","1331.03"
16570,"2010-11-25","16","3218.87"
16571,"2010-11-19","12","2739.83"
16574,"2010-10-12","2","850.34"
16575,"2010-01-26","1","-10.49"
16576,"2010-10-26","5","513.17"
16577,"2010-02-11","1","380.00"
16578,"2010-03-23","1","156.60"
16579,"2010-12-09","2","264.45"
16580,"2009-12-11","1","-5.00"
16583,"2010-12-01","2","297.95"
16584,"2010-10-07","4","2177.44"
16585,"2010-04-25","2","341.59"
16586,"2010-09-21","2","998.83"
16588,"2010-11-18","4","1361.28"
16589,"2010-09-15","1","153.12"
16590,"2010-11-23","3","563.60"
16592,"2010-11-29","15","3551.18"
16593,"2010-11-14","6","721.21"
16595,"2010-11-28","4","1450.02"
16596,"2010-12-08","3","329.48"
16599,"2010-11-19","1","172.80"
16600,"2010-11-30","10","1280.04"
16601,"2010-11-14","2","439.45"
16602,"2010-11-19","3","216.90"
16604,"2010-06-09","3","326.25"
16605,"2009-12-15","1","60.48"
16606,"2010-10-31","2","357.66"
16607,"2010-11-05","13","2336.51"
16608,"2010-09-12","2","1288.72"
16611,"2010-11-01","5","1655.64"
16612,"2010-11-30","6","2055.82"
16614,"2010-11-02","2","673.60"
16615,"2010-05-20","2","264.50"
16619,"2010-11-21","3","1712.12"
16620,"2010-11-15","4","1579.97"
16622,"2010-06-15","2","205.60"
16623,"2010-11-03","4","873.04"
16625,"2010-10-13","5","1318.00"
16628,"2010-10-28","2","130.05"
16630,"2010-10-28","2","104.30"
16631,"2010-08-15","8","1867.02"
16632,"2010-08-11","2","406.40"
16634,"2010-12-02","9","1145.20"
16635,"2010-10-29","1","473.00"
16636,"2010-09-27","4","3802.04"
16638,"2010-12-06","6","749.81"
16639,"2010-10-26","1","490.47"
16640,"2010-11-07","1","179.40"
16641,"2010-01-07","1","323.40"
16642,"2010-11-16","2","371.63"
16643,"2010-10-18","2","428.05"
16645,"2009-12-04","1","160.39"
16646,"2010-09-21","2","675.05"
16647,"2010-09-23","2","327.84"
16648,"2010-09-10","2","382.14"
16649,"2010-07-07","1","306.58"
16650,"2010-10-15","6","1397.69"
16651,"2010-05-02","1","136.20"
16652,"2010-10-31","13","10658.57"
16654,"2010-12-06","5","1110.20"
16655,"2010-10-24","8","2718.75"
16656,"2010-10-15","23","7739.48"
16658,"2010-12-06","9","573.48"
16660,"2010-10-13","3","611.90"
16661,"2010-06-17","5","842.18"
16662,"2010-11-10","1","163.80"
16663,"2009-12-10","1","165.00"
16664,"2010-05-19","1","109.20"
16666,"2010-03-28","1","106.96"
16668,"2010-11-17","7","555.70"
16669,"2010-03-23","1","-1144.73"
16670,"2010-11-11","16","3764.20"
16673,"2010-01-29","1","188.83"
16675,"2010-09-24","2","608.86"
16676,"2010-11-02","2","769.78"
16677,"2010-11-11","3","849.77"
16679,"2010-12-08","3","663.31"
16680,"2010-06-29","2","637.75"
16681,"2010-03-08","1","151.50"
16683,"2010-06-28","2","309.35"
16684,"2010-11-25","34","75610.17"
16686,"2010-11-15","9","2008.09"
16687,"2010-11-14","1","157.63"
16690,"2010-11-11","2","127.45"
16691,"2010-10-17","2","178.83"
16692,"2010-10-27","2","638.70"
16693,"2010-10-24","3","717.45"
16694,"2009-12-16","1","98.30"
16695,"2010-05-27","2","193.15"
16699,"2010-11-24","8","964.90"
16700,"2010-12-08","15","4044.06"
16701,"2010-10-12","16","4464.32"
16702,"2010-10-20","5","1100.88"
16703,"2009-12-08","1","-15.00"
16704,"2010-03-31","2","695.66"
16705,"2010-11-16","32","28707.01"
16707,"2010-11-04","4","551.11"
16709,"2010-11-25","9","6057.59"
16710,"2010-12-06","14","3853.30"
16711,"2010-11-25","5","1100.45"
16712,"2010-11-03","2","621.56"
16713,"2010-12-08","22","7540.31"
16714,"2010-02-18","3","343.18"
16715,"2010-05-26","1","323.80"
16716,"2010-03-19","1","1248.48"
16717,"2010-12-08","12","3031.60"
16718,"2010-12-05","5","3023.78"
16719,"2010-12-06","10","2054.63"
16720,"2010-11-28","3","438.19"
16722,"2010-12-08","12","4256.62"
16723,"2010-09-22","2","712.48"
16724,"2010-10-31","1","147.35"
16725,"2010-12-03","9","1095.64"
16726,"2010-11-21","2","706.39"
16727,"2010-11-12","3","1164.60"
16731,"2010-03-01","1","174.05"
16732,"2010-11-08","8","3363.04"
16733,"2010-06-28","1","259.68"
16735,"2010-11-11","15","3362.80"
16736,"2010-07-22","8","2904.51"
16737,"2010-05-11","1","417.60"
16739,"2010-07-14","2","459.68"
16740,"2010-11-09","1","236.81"
16741,"2010-03-24","1","173.06"
16742,"2010-08-04","13","2387.71"
16743,"2010-09-09","7","2015.17"
16746,"2010-11-21","27","11337.54"
16748,"2010-11-16","10","2116.39"
16749,"2010-04-27","2","4387.08"
16752,"2010-12-02","1","207.50"
16754,"2010-12-02","35","54558.18"
16755,"2010-08-29","5","1397.40"
16756,"2010-10-31","8","1048.02"
16757,"2010-10-26","1","163.65"
16760,"2010-10-05","1","228.00"
16763,"2009-12-01","1","352.85"
16765,"2010-11-22","1","420.75"
16767,"2010-10-17","5","2391.20"
16768,"2010-11-21","9","1189.03"
16769,"2010-08-18","3","761.36"
16770,"2010-12-02","6","1155.13"
16771,"2010-09-08","5","1720.79"
16772,"2010-10-18","5","2785.60"
16773,"2010-09-29","2","249.65"
16774,"2010-10-12","4","932.93"
16775,"2010-12-07","7","1279.63"
16776,"2010-10-20","1","231.57"
16777,"2010-11-04","4","1050.66"
16779,"2010-12-08","35","22527.56"
16780,"2010-10-28","1","180.36"
16781,"2010-12-09","3","606.40"
16782,"2010-12-09","33","8106.71"
16783,"2010-09-29","1","391.95"
16784,"2010-11-28","4","788.93"
16785,"2010-10-26","1","533.78"
16786,"2010-11-11","1","51.84"
16787,"2010-11-07","4","1035.43"
16788,"2010-10-31","3","1352.82"
16791,"2010-11-24","10","2239.84"
16792,"2010-11-21","3","513.08"
16794,"2010-11-24","5","868.20"
16795,"2010-12-09","5","2050.31"
16797,"2010-11-11","9","1786.77"
16798,"2010-06-03","4","837.56"
16799,"2010-10-03","3","491.03"
16802,"2010-01-29","2","582.61"
16805,"2010-05-11","3","636.65"
16807,"2010-08-26","5","943.29"
16809,"2010-10-03","4","812.74"
16810,"2010-10-21","2","510.50"
16812,"2010-11-26","4","1737.45"
16814,"2010-12-05","16","5990.61"
16815,"2010-09-12","2","410.97"
16817,"2010-12-09","7","1147.60"
16819,"2010-08-31","2","182.59"
16821,"2010-11-23","1","113.35"
16822,"2010-02-14","3","144.84"
16823,"2010-11-17","7","1894.76"
16824,"2010-11-11","1","225.60"
16825,"2010-11-26","3","1051.71"
16827,"2010-11-11","5","392.13"
16829,"2010-11-16","1","316.10"
16830,"2010-09-23","4","857.79"
16831,"2010-05-24","1","91.80"
16832,"2010-10-07","2","218.46"
16833,"2010-09-26","2","1302.51"
16834,"2010-02-03","1","485.50"
16835,"2010-12-01","9","1290.66"
16836,"2010-10-29","2","530.50"
16838,"2010-06-27","3","543.76"
16839,"2010-12-05","13","5610.49"
16840,"2010-04-15","3","126.71"
16841,"2010-10-07","7","2066.54"
16843,"2010-10-13","21","9344.96"
16844,"2010-05-26","2","614.34"
16845,"2010-03-31","1","253.88"
16846,"2010-05-11","2","628.09"
16847,"2010-03-31","1","421.45"
16848,"2010-11-28","3","1130.20"
16853,"2009-12-08","1","-67.50"
16854,"2010-10-18","2","1408.96"
16856,"2010-10-18","2","323.09"
16857,"2010-09-23","1","352.80"
16858,"2010-12-08","16","4085.74"
16859,"2010-10-19","5","1184.60"
16860,"2010-09-13","4","1593.67"
16861,"2010-12-06","4","750.72"
16862,"2010-06-10","4","662.33"
16863,"2010-12-08","2","495.72"
16864,"2010-10-01","2","409.25"
16865,"2010-11-03","1","130.95"
16867,"2010-01-19","1","76.74"
16868,"2010-11-10","3","393.39"
16870,"2010-08-27","1","450.16"
16872,"2010-10-08","3","533.11"
16873,"2010-10-06","7","7480.72"
16874,"2010-11-25","1","217.74"
16875,"2010-10-01","11","2029.73"
16876,"2010-11-01","1","136.01"
16879,"2010-10-15","2","-140.96"
16880,"2010-08-03","1","321.78"
16883,"2010-12-03","19","2109.91"
16884,"2010-06-01","2","644.08"
16885,"2010-11-19","1","239.23"
16886,"2010-09-21","2","0.00"
16887,"2010-11-04","2","465.84"
16888,"2010-11-04","3","437.15"
16889,"2010-11-07","3","952.23"
16890,"2010-08-20","3","285.41"
16891,"2010-12-03","7","1247.12"
16892,"2010-06-03","2","236.56"
16893,"2010-12-08","2","255.84"
16894,"2010-07-25","5","1282.36"
16895,"2010-09-27","4","902.28"
16896,"2010-06-02","1","103.95"
16898,"2010-12-09","4","443.21"
16899,"2010-11-26","2","439.46"
16901,"2009-12-10","1","204.26"
16903,"2010-11-24","3","656.74"
16904,"2010-12-07","7","1378.10"
16905,"2010-12-03","13","1919.02"
16906,"2010-10-07","3","869.03"
16907,"2010-12-09","5","726.25"
16908,"2009-12-17","2","153.59"
16911,"2010-03-22","3","251.35"
16912,"2010-10-14","4","1904.93"
16913,"2010-02-26","2","310.47"
16915,"2010-11-18","5","921.50"
16916,"2010-12-02","3","547.14"
16917,"2010-03-17","2","1457.36"
16918,"2010-10-13","12","2094.72"
16919,"2010-12-06","18","2457.36"
16920,"2010-10-24","1","355.45"
16921,"2010-09-23","2","276.88"
16922,"2010-05-16","1","611.08"
16923,"2010-11-29","15","6126.55"
16925,"2010-06-17","1","125.65"
16926,"2010-12-03","6","1180.15"
16928,"2010-12-01","15","1212.08"
16931,"2010-12-05","3","629.40"
16932,"2010-10-12","2","278.77"
16933,"2010-11-15","11","2569.52"
16934,"2010-11-21","5","1139.81"
16935,"2010-11-23","3","535.10"
16936,"2010-11-19","1","288.49"
16937,"2010-07-28","1","202.10"
16938,"2010-11-23","5","4306.80"
16939,"2010-08-08","3","449.00"
16940,"2010-09-15","8","3195.53"
16941,"2010-04-07","1","33.00"
16943,"2010-06-18","4","0.00"
16944,"2010-04-09","1","101.36"
16945,"2010-11-11","16","4185.16"
16946,"2010-11-21","6","1199.54"
16947,"2010-11-02","9","490.25"
16948,"2010-10-06","4","433.75"
16950,"2010-12-07","10","2546.63"
16952,"2010-09-24","3","631.17"
16954,"2010-11-25","12","3952.25"
16955,"2010-12-06","6","767.49"
16958,"2010-09-30","1","809.44"
16960,"2010-11-14","6","1514.93"
16961,"2010-11-25","5","538.84"
16962,"2010-10-26","1","251.04"
16964,"2009-12-06","2","207.85"
16970,"2010-03-23","1","71.40"
16972,"2010-11-22","2","786.25"
16973,"2010-11-18","1","127.00"
16974,"2010-07-05","2","365.50"
16975,"2010-10-22","5","902.42"
16977,"2010-11-09","4","496.00"
16978,"2010-02-11","2","424.55"
16979,"2010-11-21","4","978.04"
16980,"2010-10-07","1","394.37"
16981,"2010-06-17","1","-4620.86"
16983,"2010-12-05","5","1778.97"
16984,"2010-11-05","14","6207.00"
16985,"2010-11-28","15","5084.14"
16986,"2010-09-20","9","3015.55"
16987,"2010-11-28","5","898.95"
16988,"2010-11-25","1","256.55"
16990,"2010-10-13","1","165.00"
16991,"2010-10-14","1","1041.21"
16992,"2010-11-17","9","3858.24"
16993,"2010-09-02","3","1688.15"
16994,"2010-03-23","1","-779.32"
16995,"2010-12-02","1","-1.25"
16996,"2010-11-22","4","616.70"
16998,"2010-09-21","1","107.00"
17000,"2010-11-08","2","406.30"
17001,"2010-11-28","8","2651.23"
17002,"2010-09-22","4","1077.82"
17003,"2010-11-02","4","830.16"
17004,"2010-11-12","2","1012.22"
17005,"2010-08-26","3","732.41"
17006,"2010-11-12","4","854.54"
17007,"2010-09-28","1","230.17"
17008,"2010-10-06","1","81.36"
17009,"2010-06-06","1","242.06"
17011,"2010-03-02","3","265.80"
17012,"2009-12-14","1","384.16"
17013,"2010-04-15","2","-3224.76"
17016,"2010-05-12","1","552.40"
17017,"2010-12-09","18","-486.70"
17018,"2010-11-17","4","1367.60"
17019,"2010-12-06","10","2678.89"
17020,"2010-06-15","2","935.62"
17021,"2010-09-23","6","1182.22"
17022,"2010-10-03","1","189.00"
17023,"2010-10-18","3","800.18"
17025,"2010-12-01","4","1152.87"
17026,"2010-12-05","2","54.15"
17027,"2010-09-19","3","436.82"
17028,"2010-05-07","3","1593.83"
17029,"2010-11-22","5","1421.30"
17031,"2010-11-26","4","2393.50"
17032,"2010-09-24","13","2150.06"
17033,"2010-11-07","1","302.65"
17034,"2010-10-28","3","504.75"
17035,"2010-04-27","2","180.06"
17036,"2010-11-21","1","176.90"
17038,"2010-10-20","1","630.77"
17039,"2010-04-14","1","1954.99"
17040,"2010-06-07","1","13.52"
17041,"2010-11-07","3","604.71"
17043,"2010-11-29","4","881.37"
17044,"2010-11-30","13","10970.17"
17045,"2010-11-28","2","488.24"
17046,"2010-09-21","4","1264.05"
17047,"2010-10-04","3","1188.33"
17048,"2010-09-28","5","1127.13"
17049,"2010-11-29","14","3999.00"
17050,"2010-11-29","6","1162.82"
17051,"2010-09-19","3","467.25"
17055,"2010-09-20","1","239.55"
17056,"2009-12-01","1","128.60"
17057,"2010-04-22","1","294.74"
17059,"2010-12-05","6","2489.79"
17062,"2010-12-09","4","669.85"
17063,"2010-11-25","12","2155.29"
17065,"2010-03-12","2","194.70"
17066,"2009-12-13","1","228.34"
17067,"2009-12-15","3","454.54"
17068,"2010-12-06","28","4595.09"
17069,"2010-12-01","9","3063.18"
17070,"2010-10-25","1","133.18"
17071,"2010-11-25","6","1352.97"
17072,"2010-03-24","1","282.05"
17074,"2010-05-26","1","203.05"
17075,"2010-10-06","6","1407.61"
17076,"2010-11-12","3","401.67"
17077,"2010-05-10","1","306.00"
17080,"2010-11-25","5","669.91"
17081,"2010-11-09","4","674.23"
17082,"2010-11-10","4","2728.18"
17083,"2010-11-02","8","2629.30"
17084,"2010-11-08","2","2249.97"
17085,"2010-11-28","26","6202.36"
17087,"2009-12-02","1","221.53"
17089,"2010-11-18","1","128.45"
17090,"2010-11-30","7","1014.09"
17091,"2010-12-07","14","3974.69"
17092,"2010-09-28","10","3785.53"
17093,"2010-04-26","1","235.88"
17094,"2010-10-12","1","100.20"
17095,"2010-10-11","6","1224.39"
17096,"2010-11-24","10","2698.15"
17097,"2010-12-09","2","386.03"
17098,"2010-11-23","3","591.07"
17099,"2010-06-24","1","582.17"
17101,"2010-11-10","3","885.32"
17103,"2009-12-17","1","424.30"
17104,"2010-10-12","1","474.03"
17106,"2010-11-15","1","491.23"
17107,"2010-11-07","6","5236.39"
17108,"2010-02-14","1","174.95"
17109,"2010-10-29","2","410.42"
17110,"2010-07-07","2","347.40"
17111,"2010-10-10","1","227.97"
17112,"2010-07-25","1","205.17"
17113,"2010-07-22","8","2109.16"
17115,"2010-07-05","8","1809.39"
17116,"2010-03-01","1","389.78"
17121,"2010-11-02","1","314.74"
17122,"2010-11-16","3","432.18"
17123,"2010-09-26","2","631.87"
17126,"2010-11-23","4","1065.69"
17127,"2010-10-07","5","1155.03"
17129,"2010-07-07","1","31.85"
17130,"2010-01-26","1","-18.38"
17132,"2010-09-13","2","1272.80"
17133,"2010-08-24","6","8079.85"
17134,"2010-09-23","1","212.10"
17135,"2010-12-03","5","803.51"
17136,"2010-02-15","1","231.68"
17137,"2010-10-19","6","1133.63"
17138,"2010-11-15","6","4036.77"
17139,"2010-11-15","14","8906.04"
17141,"2010-10-17","4","754.33"
17142,"2010-10-31","3","704.75"
17143,"2010-10-18","2","924.11"
17145,"2010-08-31","7","3014.64"
17146,"2010-10-05","13","5046.21"
17147,"2010-10-22","10","1389.51"
17149,"2010-09-14","1","143.10"
17150,"2010-11-28","6","1375.65"
17151,"2009-12-04","1","231.90"
17152,"2010-10-10","1","327.00"
17155,"2010-06-30","5","640.76"
17156,"2010-08-12","2","572.07"
17157,"2010-08-16","17","4832.90"
17158,"2010-06-10","3","695.33"
17159,"2010-08-19","2","560.71"
17160,"2010-11-30","12","6683.33"
17161,"2010-09-21","1","856.01"
17163,"2010-09-20","2","406.68"
17165,"2010-11-23","7","1624.95"
17167,"2010-11-25","3","867.11"
17168,"2010-07-29","1","400.20"
17169,"2010-05-28","2","313.00"
17170,"2010-11-30","3","118.98"
17171,"2010-02-16","1","159.68"
17172,"2010-10-08","4","597.73"
17176,"2010-07-01","2","596.19"
17177,"2010-07-22","1","119.50"
17178,"2009-12-08","1","436.71"
17179,"2010-11-22","3","795.47"
17180,"2010-10-13","8","1455.95"
17181,"2010-12-01","2","225.45"
17182,"2010-10-13","2","321.30"
17184,"2010-05-19","2","198.41"
17185,"2010-04-27","3","229.46"
17187,"2010-07-01","1","263.76"
17188,"2010-09-30","8","2086.25"
17189,"2010-05-27","3","573.23"
17190,"2010-11-01","5","1298.30"
17191,"2010-12-06","12","2715.42"
17192,"2010-06-21","1","77.83"
17193,"2010-11-18","3","580.14"
17194,"2010-06-27","1","549.88"
17195,"2010-02-22","1","562.98"
17196,"2010-10-08","1","352.90"
17198,"2010-12-09","2","521.66"
17199,"2010-05-06","1","145.12"
17200,"2010-11-17","4","356.71"
17201,"2010-07-04","4","883.81"
17202,"2010-10-15","1","160.65"
17203,"2010-11-16","4","2012.03"
17204,"2010-11-30","6","3910.78"
17205,"2010-10-19","2","615.27"
17207,"2010-02-25","1","303.22"
17208,"2010-11-09","1","115.35"
17209,"2010-02-28","3","611.60"
17210,"2010-11-12","1","253.37"
17211,"2010-12-05","7","1702.43"
17212,"2010-09-07","2","567.56"
17213,"2010-12-08","10","2337.85"
17215,"2010-09-01","1","186.15"
17216,"2010-06-03","1","65.05"
17217,"2010-03-30","1","104.50"
17218,"2010-12-06","9","2231.96"
17219,"2010-10-19","1","144.90"
17220,"2010-10-18","7","1283.50"
17221,"2010-04-27","3","643.39"
17222,"2010-08-19","5","1250.86"
17223,"2010-12-06","2","446.74"
17224,"2010-07-26","1","100.86"
17225,"2010-05-07","1","131.15"
17226,"2010-09-21","2","506.63"
17227,"2010-12-06","7","1082.71"
17228,"2010-12-07","7","1271.15"
17230,"2010-05-26","12","6229.24"
17231,"2010-11-15","21","3963.25"
17233,"2010-09-17","2","369.98"
17235,"2010-12-02","7","1354.82"
17236,"2010-10-25","6","1013.13"
17237,"2010-11-29","2","687.39"
17238,"2010-12-03","17","4038.45"
17239,"2010-11-17","4","794.20"
17240,"2010-04-22","1","130.60"
17241,"2010-11-19","12","2744.14"
17242,"2010-09-09","3","1754.24"
17243,"2010-12-05","51","12080.66"
17244,"2010-11-21","4","871.14"
17245,"2010-01-19","1","200.18"
17246,"2010-06-11","2","38.92"
17248,"2010-08-15","1","227.51"
17249,"2010-10-07","1","68.03"
17251,"2010-11-22","3","520.45"
17254,"2010-11-03","1","198.29"
17255,"2010-11-14","2","500.72"
17256,"2010-08-15","3","258.93"
17257,"2010-09-29","2","192.73"
17258,"2010-11-08","2","417.30"
17259,"2010-12-06","5","1285.97"
17260,"2010-10-24","1","120.95"
17261,"2010-07-18","1","230.44"
17262,"2010-12-08","7","1504.26"
17264,"2010-10-11","1","279.59"
17266,"2010-07-28","2","207.09"
17268,"2010-09-20","7","970.25"
17269,"2010-11-19","1","537.46"
17270,"2010-08-27","2","604.40"
17271,"2009-12-03","1","210.39"
17273,"2010-10-11","1","141.12"
17274,"2010-11-09","1","465.40"
17275,"2010-11-21","1","114.52"
17276,"2010-11-05","2","451.34"
17278,"2010-05-23","1","25.20"
17280,"2010-09-27","1","118.86"
17281,"2010-11-30","6","797.85"
17282,"2010-09-09","2","636.25"
17283,"2010-11-26","1","188.46"
17284,"2010-11-15","4","686.54"
17285,"2010-03-21","2","428.34"
17286,"2010-11-04","2","241.56"
17287,"2010-12-07","18","3031.60"
17288,"2010-11-14","4","1080.25"
17289,"2010-11-28","7","1133.73"
17290,"2010-11-23","6","976.20"
17292,"2010-08-24","2","271.75"
17293,"2010-11-10","8","1899.12"
17294,"2010-02-08","2","467.79"
17296,"2009-12-09","1","338.13"
17298,"2010-11-30","4","454.10"
17299,"2010-09-26","2","346.97"
17300,"2010-11-14","2","393.64"
17301,"2010-03-25","1","132.80"
17304,"2010-06-23","1","111.50"
17305,"2010-03-01","1","2135.46"
17306,"2010-11-11","2","1151.04"
17307,"2010-12-09","15","3378.31"
17308,"2010-11-11","2","4511.76"
17309,"2010-11-23","2","247.84"
17310,"2010-11-17","2","1025.10"
17311,"2010-11-12","5","2105.81"
17314,"2010-11-11","11","1999.94"
17315,"2010-11-29","6","3354.09"
17316,"2010-10-15","1","124.45"
17318,"2009-12-14","1","164.28"
17319,"2010-02-08","1","29.10"
17320,"2010-12-06","4","1695.15"
17321,"2010-11-10","4","1040.32"
17322,"2010-11-28","7","900.64"
17323,"2010-10-28","5","644.52"
17324,"2010-12-08","10","1158.64"
17325,"2010-10-25","2","512.77"
17326,"2010-10-27","2","321.95"
17327,"2010-10-26","2","152.35"
17328,"2010-02-04","1","104.70"
17329,"2009-12-08","3","481.32"
17330,"2010-06-13","2","59.90"
17332,"2010-06-29","5","838.27"
17334,"2010-10-29","1","328.13"
17335,"2010-11-21","2","508.00"
17336,"2010-08-24","1","81.12"
17338,"2010-11-29","10","5424.39"
17339,"2010-12-09","3","60.00"
17340,"2010-12-08","16","9520.46"
17341,"2010-12-08","3","1108.47"
17342,"2010-11-30","7","1155.84"
17343,"2010-11-28","5","1066.30"
17344,"2009-12-11","2","294.04"
17345,"2010-11-29","8","946.64"
17346,"2010-12-01","12","2646.44"
17348,"2010-09-28","4","1316.89"
17349,"2010-11-24","4","741.50"
17350,"2010-11-10","3","619.97"
17351,"2010-10-08","9","1401.08"
17352,"2010-01-12","1","36.25"
17353,"2010-10-22","5","1415.55"
17354,"2010-10-07","3","1750.40"
17355,"2010-11-18","1","285.11"
17356,"2010-06-03","4","768.25"
17358,"2010-11-28","3","500.20"
17359,"2010-03-01","1","156.60"
17360,"2010-11-19","4","615.64"
17361,"2010-02-01","2","392.44"
17362,"2010-11-04","6","698.31"
17363,"2010-11-09","3","940.86"
17364,"2010-11-28","19","7228.82"
17365,"2010-11-18","8","3404.27"
17366,"2010-11-12","3","1094.59"
17368,"2010-11-29","7","863.72"
17369,"2010-09-10","1","979.20"
17371,"2010-03-26","3","238.66"
17372,"2010-11-23","23","2982.75"
17373,"2010-10-17","3","520.58"
17374,"2010-11-11","2","215.44"
17375,"2010-10-04","1","260.45"
17376,"2010-10-31","2","250.44"
17377,"2010-12-09","72","13925.49"
17378,"2010-11-30","2","0.00"
17380,"2010-10-01","4","643.75"
17381,"2010-12-06","12","19726.76"
17382,"2010-09-30","7","836.88"
17383,"2010-09-12","1","110.70"
17384,"2010-08-29","1","171.15"
17386,"2010-11-19","1","126.35"
17388,"2010-10-15","7","1432.01"
17389,"2010-11-30","34","23286.95"
17390,"2010-10-15","1","149.30"
17392,"2010-09-15","1","168.65"
17393,"2010-10-25","2","381.15"
17395,"2010-07-19","1","97.50"
17396,"2010-12-03","9","1198.80"
17397,"2010-10-19","1","536.77"
17399,"2010-06-17","1","-25111.09"
17400,"2010-05-07","3","2547.09"
17401,"2010-06-16","1","114.85"
17402,"2010-12-05","15","2413.23"
17403,"2010-09-15","1","118.95"
17404,"2010-11-05","10","15706.00"
17406,"2010-12-08","14","2663.38"
17407,"2010-10-24","1","552.90"
17408,"2010-07-27","3","132.24"
17409,"2010-10-14","8","7021.66"
17411,"2010-12-09","6","537.59"
17412,"2010-12-02","13","3126.92"
17413,"2010-10-31","2","560.14"
17414,"2010-10-12","4","1471.52"
17416,"2010-11-11","16","10383.13"
17417,"2010-06-09","1","164.18"
17418,"2010-11-17","1","206.60"
17419,"2010-12-07","8","2273.95"
17420,"2010-12-01","6","475.70"
17421,"2010-11-18","3","1059.41"
17422,"2010-11-30","10","1488.52"
17423,"2010-11-11","1","420.54"
17424,"2010-10-07","1","-176.96"
17426,"2010-09-13","10","2584.11"
17428,"2010-12-06","19","14159.61"
17429,"2010-11-08","3","830.04"
17430,"2010-12-09","3","469.41"
17432,"2010-11-19","7","1385.63"
17433,"2010-11-19","1","266.80"
17435,"2010-10-24","1","331.35"
17436,"2010-10-27","5","305.01"
17437,"2010-06-28","1","373.17"
17438,"2010-09-21","4","1034.32"
17439,"2010-02-22","1","325.74"
17440,"2010-06-08","1","137.16"
17441,"2009-12-07","1","293.35"
17442,"2010-12-09","14","2290.44"
17445,"2010-03-19","1","-506.51"
17448,"2010-07-30","53","14480.36"
17449,"2010-11-17","6","2430.29"
17450,"2010-12-07","8","46097.22"
17452,"2010-04-15","1","-227.28"
17454,"2010-09-13","7","1015.11"
17456,"2010-12-09","2","975.56"
17457,"2010-11-25","13","4061.31"
17458,"2010-11-23","1","213.08"
17460,"2010-12-02","15","1554.77"
17463,"2010-06-01","3","656.55"
17464,"2010-07-05","3","589.78"
17465,"2010-10-10","9","2533.64"
17467,"2010-11-09","1","102.60"
17468,"2010-11-29","1","57.80"
17469,"2010-11-04","16","3115.28"
17470,"2010-12-07","7","1679.80"
17471,"2010-08-22","1","321.65"
17472,"2010-03-21","1","224.81"
17473,"2010-11-03","3","592.15"
17474,"2010-04-19","1","1047.00"
17476,"2010-11-11","4","446.51"
17477,"2010-04-06","5","1079.00"
17478,"2010-10-27","2","1272.80"
17479,"2010-03-17","1","389.26"
17480,"2010-09-21","1","390.21"
